Serial # of the imaged chromosome,ID # of the imaged TAD,x(um),y(um),z(um)
75,16,24.979455,20.382696,1.115129
75,17,25.321265,20.543315,1.241107
75,18,25.528476,19.934344,1.956797
75,19,25.910562,20.270246,1.656024
75,20,25.457104,20.231673,1.789665
75,21,25.303214,19.726042,1.472931
75,22,25.998044,20.032267,1.942349
75,23,26.339543,20.338813,1.872085
75,24,26.186359,20.423244,0.895889
75,25,23.652508,19.378134,1.880637
75,26,23.664316,20.056203,1.686511
75,27,25.962128,20.312689,1.467348
75,28,26.698162,18.376211,1.301542
75,29,23.055618,18.8836,1.15337
75,30,23.175982,19.349786,2.079362
75,31,24.277182,18.723331,2.112995
75,32,26.429669,19.24675,1.937481
75,33,26.578033,19.500887,1.734484
75,34,28.837499,20.942079,1.410598
75,35,27.737783,20.631528,1.481467
75,36,28.06942,20.791938,1.116263
75,37,23.092474,19.086011,1.532605
75,38,27.396686,20.372742,1.886076
75,39,28.044981,18.41586,1.013011
75,40,27.549395,19.717715,1.253858
76,1,31.002852,21.125377,1.951073
76,2,29.947027,21.036175,1.865357
76,3,30.43818,20.57326,1.423394
76,4,31.216522,21.345905,1.72224
76,5,30.681308,20.770025,1.356676
76,6,30.707124,21.398915,2.003067
76,7,30.275459,21.095556,1.99176
76,8,31.502858,20.918831,1.518341
76,9,30.977986,20.642913,1.998932
76,10,30.879802,20.110367,1.839096
76,11,29.142704,20.782449,1.908976
76,12,29.31336,20.05397,2.14765
76,13,29.759856,20.267165,1.670092
76,14,30.05344,20.470551,1.869016
76,15,29.65411,20.835033,2.175085
76,16,28.964291,19.10253,2.10751
76,17,28.759123,19.42586,2.205632
76,18,28.947742,19.342464,2.146207
76,19,30.151514,20.289584,1.988341
76,20,30.368189,19.560197,2.311237
76,21,29.11887,19.28705,2.242469
76,22,29.180227,19.946964,2.093713
76,23,30.19462,19.676073,0.883275
76,24,29.710317,18.947518,0.90759
76,25,29.47362,19.317017,1.817346
76,26,28.723822,19.339062,1.281941
76,27,28.568569,19.02703,1.183086
76,28,29.656572,19.682273,1.446465
76,29,,,
76,30,29.54411,19.552946,0.888032
76,31,,,
76,32,28.955157,18.284734,2.024662
76,33,30.573597,20.609692,1.238926
76,34,30.158623,19.755604,1.334111
76,35,29.662461,19.34917,1.5468
76,36,30.144762,19.56339,1.340877
76,37,29.999841,19.585092,1.989011
76,38,30.496675,20.44081,0.834782
76,39,30.884081,20.438743,1.113006
76,40,29.467086,19.957077,1.38373
77,1,23.543248,15.057822,1.520609
77,2,23.706509,14.750459,1.113248
77,3,24.925908,14.661529,1.57552
77,4,24.850271,14.719647,0.920938
77,5,23.250909,14.810393,1.406212
77,6,22.36658,14.39472,1.446897
77,7,22.815356,15.221579,1.073755
77,8,22.880423,14.926914,1.091865
77,9,23.006922,15.246586,1.494155
77,10,23.906282,15.574821,1.558655
77,11,23.621055,15.789392,1.711832
77,12,23.586114,15.526494,1.825789
77,13,24.417386,15.981844,2.292182
77,14,23.10996,16.076785,1.994884
77,15,23.028546,16.185369,1.997143
77,16,23.512279,15.812066,1.063758
77,17,23.765333,15.443671,1.208269
77,18,24.661541,15.008931,1.123101
77,19,24.585411,15.763583,1.317075
77,20,24.68967,15.14996,1.221139
77,21,23.960597,16.738447,1.644118
77,22,24.186036,15.974136,1.538569
77,23,24.632234,16.675588,1.652508
77,24,24.434735,15.587231,1.308165
77,25,24.897462,15.204226,1.519563
77,26,24.958704,14.802284,1.74384
77,27,24.518299,14.953973,1.219147
77,28,25.11457,15.623989,1.86601
77,29,25.523439,15.066965,1.713658
77,30,25.714575,15.90563,2.048338
77,31,,,
77,32,25.835268,15.447142,1.213877
77,33,25.556393,15.464729,1.412441
77,34,25.305249,15.800797,1.62786
77,35,24.638132,13.651379,1.190857
77,36,24.477395,16.068438,1.884337
77,37,24.477306,16.230217,1.9061
77,38,24.256288,15.034157,1.671441
77,39,25.0143,16.238896,2.185482
77,40,23.88048,15.854198,2.427222
78,1,22.450765,19.386437,1.333483
78,2,20.222191,19.418725,1.179204
78,3,20.772104,18.929605,1.724876
78,4,,,
78,5,21.150835,19.338627,1.347255
78,6,21.265749,18.68623,1.04301
78,7,20.496062,18.950519,1.039639
78,8,20.672356,19.638072,1.686451
78,9,20.26446,19.026742,1.568431
78,10,20.259456,19.847351,1.353736
78,11,19.979063,20.774176,1.69095
78,12,20.89832,20.522215,1.591957
78,13,20.780425,20.441683,1.67673
78,14,21.042604,19.95252,0.962097
78,15,19.671614,20.092634,1.068859
78,16,21.467679,19.706976,1.149409
78,17,21.827172,19.741373,1.432951
78,18,21.503655,20.38553,1.003651
78,19,21.941943,19.480747,1.224945
78,20,22.681413,20.728573,1.835094
78,21,21.474561,20.146258,1.37914
78,22,21.221214,19.797212,1.041718
78,23,21.767743,20.053776,0.990785
78,24,22.251751,18.955648,1.656466
78,25,22.907639,20.679211,1.088906
78,26,22.766245,20.221792,1.418875
78,27,22.762524,20.427173,1.346252
78,28,22.30369,20.78257,1.217124
78,29,22.561204,19.87744,1.105301
78,30,21.126057,21.09831,1.129709
78,31,22.246438,20.345986,1.194138
78,32,21.731258,18.81586,1.342418
78,33,23.34693,18.677283,0.820165
78,34,23.08302,19.582028,1.01014
78,35,22.789546,18.078918,1.218431
78,36,22.382061,18.380061,1.647429
78,37,19.954369,19.168824,2.362111
78,38,22.679491,18.856856,0.937249
78,39,21.186833,17.75759,1.554715
78,40,22.15963,18.427642,1.270979
79,1,17.623441,21.486363,1.501876
79,2,16.678839,21.982787,1.042582
79,3,16.513462,22.423959,1.674535
79,4,15.648469,22.787969,1.051985
79,5,,,
79,6,16.938038,22.425484,1.130617
79,7,17.265658,22.118869,0.896475
79,8,17.108726,21.616193,1.277897
79,9,16.495844,21.433863,0.822707
79,10,15.400599,21.924695,0.911319
79,11,16.376942,22.158181,1.534455
79,12,16.274565,21.170948,1.053163
79,13,17.278679,21.5962,1.393847
79,14,17.394917,20.516763,1.291821
79,15,17.615735,20.139276,1.088259
79,16,17.499886,18.575959,1.219471
79,17,17.176568,17.534015,0.852603
79,18,16.694215,18.443539,1.297977
79,19,16.943288,17.027556,1.154427
79,20,17.875178,17.315575,1.164799
79,21,17.395647,17.330786,1.157013
79,22,19.330067,19.124417,1.127236
79,23,17.611767,18.399215,1.032197
79,24,16.497444,21.267733,1.04661
79,25,18.050246,18.379953,1.149291
79,26,18.367567,17.50826,1.15793
79,27,18.038545,17.860231,1.249113
79,28,15.80309,20.490093,1.296021
79,29,16.896182,19.110899,0.985587
79,30,16.057428,19.279486,1.160209
79,31,17.88288,18.963855,2.471077
79,32,15.653708,20.141416,1.467113
79,33,,,
79,34,17.829365,20.457806,1.330254
79,35,18.41019,19.71752,1.421587
79,36,16.647937,21.857893,1.567107
79,37,17.18582,20.247182,0.91056
79,38,17.755402,20.802373,1.016866
79,39,17.910925,21.089052,1.277652
79,40,16.884604,20.292329,1.68405
80,1,27.060536,29.06584,1.620633
80,2,26.817531,29.197654,1.2701
80,3,25.351253,31.612691,2.19254
80,4,26.538864,29.232407,1.552113
80,5,26.27804,28.79086,1.626679
80,6,25.849463,29.012648,1.677811
80,7,24.386316,29.766941,1.619298
80,8,23.985593,30.959935,1.769146
80,9,25.848577,28.918254,1.709321
80,10,26.817758,30.350261,1.734598
80,11,24.957076,29.734797,1.609765
80,12,24.596571,31.736318,2.223632
80,13,28.28443,31.732376,0.681052
80,14,26.0692,29.155687,2.010376
80,15,24.945447,29.365368,2.131101
80,16,26.836943,28.751179,1.495241
80,17,27.037816,29.108566,2.254423
80,18,27.670139,28.803922,1.855179
80,19,28.155452,28.993381,1.61114
80,20,28.239037,29.046884,1.859629
80,21,27.108487,28.877468,1.71429
80,22,26.425244,29.337258,2.001029
80,23,26.191271,29.710903,2.301778
80,24,28.04194,29.789692,1.962725
80,25,28.279034,29.99537,1.955938
80,26,28.618311,29.60847,1.362753
80,27,27.416743,29.386992,1.267933
80,28,27.883861,30.165716,1.737027
80,29,27.49515,30.217853,2.151521
80,30,27.339449,31.250761,2.226873
80,31,27.080776,31.126862,1.707906
80,32,26.950513,30.899056,2.007174
80,33,25.422132,31.26143,1.083598
80,34,26.716445,29.910273,1.872933
80,35,25.130406,29.724684,1.916157
80,36,25.002474,30.379257,1.776021
80,37,26.008495,30.476632,2.524826
80,38,27.096584,30.541307,2.246206
80,39,26.205174,31.280343,1.567649
80,40,24.420241,31.096094,1.911711
81,1,22.363368,20.45248,1.381302
81,2,22.903871,20.77005,1.152452
81,3,22.245531,19.35816,1.59429
81,4,22.323606,19.751184,1.194368
81,5,22.271369,18.273698,1.413915
81,6,22.263612,20.258407,1.21724
81,7,22.915063,18.075678,1.539987
81,8,22.462537,18.01479,1.420858
81,9,22.53443,20.122263,1.645748
81,10,22.595229,20.131618,0.934472
81,11,22.430043,18.560468,2.037693
81,12,20.691926,18.306048,2.064352
81,13,22.875729,21.091772,0.869644
81,14,22.650614,19.03095,2.116987
81,15,22.898615,18.929011,2.104757
81,16,22.142448,19.731134,2.452869
81,17,22.886941,20.407386,2.254685
81,18,21.922801,18.23502,2.295621
81,19,22.539336,20.179132,2.576953
81,20,22.932828,19.073231,2.010991
81,21,22.925716,20.753019,2.528907
81,22,23.403043,20.127779,2.092646
81,23,23.125977,20.039129,1.602808
81,24,23.207221,19.422224,1.404491
81,25,22.967562,20.733884,2.00769
81,26,22.319443,20.239573,2.690658
81,27,22.528523,20.826793,2.274126
81,28,22.248676,20.041699,2.795967
81,29,22.237209,20.475992,2.469976
81,30,20.693477,20.412187,1.741821
81,31,20.903729,20.466114,2.480928
81,32,21.228068,20.234265,2.496916
81,33,21.90539,20.129858,2.555649
81,34,21.032503,20.809516,2.716262
81,35,21.163799,20.497775,2.240476
81,36,21.394896,20.648402,2.658819
81,37,21.254621,21.128043,2.812178
81,38,20.722336,21.88324,2.868341
81,39,20.8952,21.789752,2.493354
81,40,19.750682,19.724079,2.360424
82,1,24.921003,25.686094,1.5294
82,2,24.974962,26.075801,1.196208
82,3,25.082318,25.917665,1.694422
82,4,25.52705,25.173887,1.779064
82,5,24.720566,26.07544,2.418541
82,6,25.649763,26.404477,1.728744
82,7,25.244033,26.57761,1.557731
82,8,25.180118,26.788411,1.514766
82,9,24.899805,26.8863,1.597359
82,10,24.550651,26.831947,1.297201
82,11,24.2791,25.03756,1.951946
82,12,24.552923,25.181277,1.526901
82,13,24.391534,25.435508,1.916845
82,14,23.991118,26.540416,1.747736
82,15,24.6625,26.376848,0.881365
82,16,24.353857,25.277484,3.063314
82,17,24.766577,25.084405,1.305728
82,18,25.332305,25.05614,1.668741
82,19,25.380747,24.311688,2.467252
82,20,24.958937,24.657283,1.921131
82,21,24.506393,24.243126,1.554667
82,22,24.240792,24.958761,1.661892
82,23,24.946777,24.859082,1.694254
82,24,24.638975,24.372956,1.646342
82,25,24.447599,24.082577,2.573027
82,26,24.626889,24.687491,2.314917
82,27,25.131889,24.939638,2.180186
82,28,24.196789,23.856328,2.135367
82,29,23.951538,22.862834,1.95293
82,30,24.652921,23.652048,2.404661
82,31,24.053373,24.118187,2.898483
82,32,24.217298,24.919544,3.035077
82,33,25.285137,25.648876,2.338993
82,34,25.222275,25.652878,1.879778
82,35,25.225856,26.065639,2.573083
82,36,25.009794,25.134107,2.388567
82,37,24.793164,24.975486,3.047057
82,38,24.738863,25.270032,3.007719
82,39,24.545586,25.661343,3.400612
82,40,24.30041,24.898906,2.691349
83,1,14.593846,17.496543,1.691071
83,2,14.12788,17.652682,1.139425
83,3,14.461702,16.776586,1.749229
83,4,14.203426,17.6786,3.289919
83,5,14.950881,16.192354,2.431521
83,6,15.559256,18.31878,1.685888
83,7,13.153126,17.203302,1.890947
83,8,14.153267,16.909357,1.491075
83,9,13.405044,19.725514,1.807275
83,10,13.955898,18.837868,1.325455
83,11,14.344319,18.566424,1.552921
83,12,13.400423,19.103163,1.157205
83,13,14.352985,18.081409,1.338413
83,14,13.627395,18.222659,1.509838
83,15,13.971603,18.678335,1.112887
83,16,13.070102,18.115801,1.158743
83,17,12.899056,18.273184,1.494436
83,18,12.643854,18.004219,1.869139
83,19,12.771244,18.288842,1.702589
83,20,13.353241,18.068407,1.222514
83,21,14.848134,17.339595,1.190018
83,22,14.538693,16.550345,1.52162
83,23,14.928753,16.490668,1.217589
83,24,13.945664,17.123737,1.370505
83,25,13.623007,17.406234,2.107243
83,26,13.449798,17.704688,1.998451
83,27,13.154247,19.338956,1.609669
83,28,13.64452,18.939689,1.573875
83,29,13.305666,19.570371,1.865307
83,30,13.054011,19.281627,3.091112
83,31,13.232261,18.67743,2.129348
83,32,13.334836,17.16944,2.245532
83,33,15.297615,16.685776,2.068886
83,34,15.403701,17.929641,2.400764
83,35,12.631961,19.344527,2.413338
83,36,12.617941,18.570117,3.00016
83,37,12.70335,18.07342,2.970906
83,38,13.503014,17.837736,2.180747
83,39,13.315767,17.855363,3.206883
83,40,14.010516,18.315349,3.23903
84,1,13.074332,18.12692,2.011814
84,2,12.847804,18.297058,2.297657
84,3,13.403696,17.701089,2.066807
84,4,12.262258,17.225252,2.347756
84,5,12.529883,16.625458,2.185046
84,6,11.926764,16.501538,2.336208
84,7,11.665708,17.354085,2.344743
84,8,12.839307,17.595301,2.269839
84,9,15.745883,15.481776,1.837147
84,10,14.568179,18.006946,2.535383
84,11,14.625769,17.314127,2.195134
84,12,14.072636,16.996192,2.282369
84,13,13.473772,17.17478,2.230167
84,14,14.812334,17.437935,2.409023
84,15,13.872183,17.489672,2.602346
84,16,14.740985,16.78983,2.515224
84,17,15.191477,16.640901,2.903611
84,18,16.165544,16.552705,2.768894
84,19,15.596967,16.740941,2.732355
84,20,15.546748,16.33377,2.98095
84,21,15.540114,17.243477,2.480616
84,22,14.939802,16.635799,2.998741
84,23,15.117596,17.154024,2.777724
84,24,16.27715,17.527011,2.654514
84,25,16.743884,14.983802,2.227964
84,26,15.716876,16.109553,2.579555
84,27,14.935068,14.777707,1.872279
84,28,16.185701,15.830164,2.50936
84,29,15.349925,15.580352,3.602504
84,30,16.963219,14.657476,2.855564
84,31,17.150245,14.991838,3.143683
84,32,16.845637,15.755516,2.925462
84,33,17.328636,16.502206,2.660106
84,34,17.611986,17.006548,2.836366
84,35,16.607991,16.814062,2.718539
84,36,17.238342,16.242482,2.760059
84,37,17.727113,15.307043,0.972292
84,38,15.772356,15.30215,3.019571
84,39,18.047337,16.157374,1.838841
84,40,16.843784,15.132684,3.063444
85,1,19.575357,25.063453,2.342987
85,2,19.511814,25.258199,1.276094
85,3,18.581486,26.132936,2.099082
85,4,18.257864,24.696268,1.415498
85,5,19.46578,25.238272,2.096099
85,6,19.861628,25.511643,1.449763
85,7,19.746274,25.836182,1.654924
85,8,19.795274,25.701107,1.639217
85,9,19.752205,24.677338,1.016412
85,10,20.190882,25.538968,1.732402
85,11,18.162319,24.960584,2.404538
85,12,18.100474,24.890377,1.947909
85,13,,,
85,14,17.80692,24.558117,1.941362
85,15,18.823926,24.301934,2.423548
85,16,17.11067,24.352291,2.160226
85,17,16.819972,23.991293,2.3624
85,18,16.10537,24.854647,3.133273
85,19,17.29882,24.036169,2.377148
85,20,18.300773,24.1525,2.248471
85,21,17.703894,24.459853,2.049087
85,22,17.351915,24.239364,1.867419
85,23,16.828437,24.15923,2.451002
85,24,17.628109,24.390234,2.794775
85,25,17.110158,24.510253,2.819716
85,26,18.067462,24.783988,2.409629
85,27,18.628123,24.721585,2.688549
85,28,17.339571,24.980328,3.165292
85,29,17.81394,24.619758,4.021345
85,30,17.634351,25.188479,3.112644
85,31,17.527278,25.10809,2.838165
85,32,18.031529,25.022809,3.255975
85,33,18.771446,24.978318,2.745553
85,34,18.633007,24.542185,2.718355
85,35,19.11241,24.834566,2.635628
85,36,19.595227,25.120131,2.960019
85,37,18.615386,24.874036,3.312933
85,38,18.213658,25.287165,3.414191
85,39,18.808351,26.149828,2.637267
85,40,17.399956,25.454614,3.117356
86,1,29.707527,20.920899,2.374358
86,2,33.083757,20.764313,2.183426
86,3,32.573158,20.911274,1.689544
86,4,32.465336,20.784559,2.317067
86,5,32.420521,20.355689,2.217871
86,6,32.835645,20.035085,1.548812
86,7,32.209065,21.057368,2.531373
86,8,32.821098,21.717007,1.563044
86,9,33.106092,21.492007,0.86252
86,10,32.904409,21.56004,2.25516
86,11,32.126675,21.564088,2.12105
86,12,32.135171,21.492077,1.766139
86,13,32.951713,21.82167,2.037297
86,14,32.986533,21.789594,1.873273
86,15,33.508509,21.955221,1.93015
86,16,32.059115,22.448754,1.383533
86,17,32.489332,23.184862,1.864585
86,18,30.956781,23.456988,2.149549
86,19,30.66087,23.328567,2.257261
86,20,31.408097,23.421134,1.938548
86,21,30.665174,23.946702,2.274567
86,22,30.415779,23.574067,1.954508
86,23,30.316966,23.481509,2.66682
86,24,30.080573,22.823914,2.617097
86,25,31.322326,23.861469,1.36567
86,26,30.851691,23.592559,1.716928
86,27,31.490034,22.727169,2.353353
86,28,32.566259,22.805437,1.546815
86,29,31.829495,23.637859,1.334333
86,30,31.217903,22.808041,2.348573
86,31,30.295865,22.486921,2.332685
86,32,29.344349,22.196007,2.509896
86,33,31.462868,21.658456,2.824001
86,34,32.537322,21.411251,2.603739
86,35,31.458506,22.758784,2.288474
86,36,32.063697,22.429289,2.306696
86,37,32.008573,22.76348,2.421105
86,38,32.567543,22.454243,2.440017
86,39,31.231407,21.746115,2.640515
86,40,31.373449,23.201072,1.299622
87,1,19.913208,24.16579,2.083765
87,2,19.904087,23.183567,2.718275
87,3,19.995011,24.709583,2.730868
87,4,20.718455,23.832695,2.659138
87,5,20.217374,23.218058,2.284929
87,6,19.428344,23.261367,2.196339
87,7,20.223458,23.635678,2.877599
87,8,20.653818,24.404412,2.759503
87,9,19.128461,22.663705,2.466658
87,10,19.034443,23.563494,2.03955
87,11,19.693643,24.334173,2.608196
87,12,19.187573,22.648485,2.425097
87,13,19.881331,23.660929,2.573236
87,14,20.373758,24.61557,2.388457
87,15,19.81784,24.379792,3.13759
87,16,19.943938,24.879835,1.810819
87,17,20.025483,24.73851,1.79892
87,18,20.702811,25.646451,1.273331
87,19,19.915487,24.607356,1.098132
87,20,19.897688,24.61381,1.414736
87,21,20.685575,26.108116,1.19387
87,22,20.92642,27.325389,1.424637
87,23,20.624104,26.684021,1.195987
87,24,20.421166,25.590163,1.187731
87,25,20.322685,24.846575,1.418398
87,26,19.513902,24.74084,1.579951
87,27,20.425091,24.606483,1.491022
87,28,19.564442,26.402888,1.313213
87,29,19.270607,26.422593,1.153322
87,30,19.804248,26.180963,1.204479
87,31,19.734232,26.563053,1.177127
87,32,20.286729,25.986585,1.676676
87,33,18.959883,24.944847,1.32739
87,34,18.804596,24.864426,1.238966
87,35,19.02627,24.43289,1.539563
87,36,19.621996,23.915751,1.344694
87,37,19.15679,23.654856,1.451537
87,38,20.088195,23.436404,3.073948
87,39,19.31223,23.536786,2.01564
87,40,18.918867,23.825744,1.386337
88,1,23.756535,21.65196,1.397604
88,2,24.220551,22.414418,1.17383
88,3,22.612923,21.761889,1.714781
88,4,23.552792,22.614645,1.030528
88,5,23.339554,21.525157,1.856595
88,6,23.199631,21.435717,1.552234
88,7,23.918774,23.325385,0.95846
88,8,23.059963,23.763029,1.754179
88,9,21.839679,24.296461,3.213588
88,10,24.141365,24.207951,1.276773
88,11,24.120711,24.244244,1.963009
88,12,24.25282,24.772206,1.079332
88,13,23.332651,23.48346,1.785493
88,14,23.80371,23.934454,1.462881
88,15,22.748962,24.283999,1.80312
88,16,23.343332,23.443086,1.063704
88,17,22.920878,23.135861,1.454422
88,18,23.030006,22.057081,1.118626
88,19,23.243053,23.602908,1.051404
88,20,22.952089,23.059794,1.54325
88,21,22.407059,24.190896,1.187578
88,22,22.043666,24.077105,1.397142
88,23,23.052076,23.801303,1.420745
88,24,22.134424,22.887283,1.060672
88,25,23.300278,22.802201,1.5046
88,26,23.949766,23.813033,1.431515
88,27,22.734199,22.702046,2.544163
88,28,21.400744,23.617201,2.05849
88,29,21.868106,23.934905,1.343971
88,30,20.619166,23.091433,1.452077
88,31,21.814687,22.381746,1.820143
88,32,21.62965,22.215716,1.5481
88,33,21.622366,23.233243,1.882118
88,34,20.537987,22.293388,1.021706
88,35,20.815845,22.555416,1.821129
88,36,20.632225,22.408126,1.610769
88,37,21.521339,23.128977,1.036909
88,38,21.386828,22.693412,1.209923
88,39,21.725201,22.549834,1.015504
88,40,20.350872,22.063038,1.189065
89,1,26.591047,23.142631,1.204584
89,2,27.430067,22.773924,2.352802
89,3,27.678228,23.744711,1.448173
89,4,27.118877,23.603699,0.961955
89,5,27.010116,22.927636,1.391948
89,6,27.226711,23.459376,1.981727
89,7,26.995504,22.431031,1.661548
89,8,26.597139,22.462175,1.895506
89,9,,,
89,10,26.319125,23.258538,2.258352
89,11,26.061666,22.805186,1.799709
89,12,26.049406,22.047108,1.572857
89,13,25.818664,22.482422,1.887988
89,14,25.451516,23.966367,0.963253
89,15,25.880824,22.085153,1.061714
89,16,25.388387,22.141477,2.375781
89,17,24.941892,21.658355,2.134425
89,18,25.481128,21.934033,1.080083
89,19,25.366988,21.658038,1.232649
89,20,25.569468,22.516205,2.363617
89,21,25.089866,21.766985,1.958684
89,22,24.800519,22.155926,1.53697
89,23,24.400953,21.603136,1.647763
89,24,23.215347,21.372592,2.500811
89,25,23.005779,20.750516,2.327092
89,26,24.281954,22.287801,2.187464
89,27,23.53264,21.849806,2.277767
89,28,23.500471,21.275425,1.523002
89,29,25.101451,21.853571,2.07851
89,30,24.37893,21.283213,1.919927
89,31,22.905094,20.957313,1.799515
89,32,22.918777,20.632359,1.720592
89,33,24.367275,21.862853,1.216852
89,34,22.447909,21.305298,2.760753
89,35,23.600689,22.035591,2.486478
89,36,22.808191,20.94515,2.290355
89,37,23.345253,21.310147,2.767621
89,38,,,
89,39,23.932292,21.299276,1.047824
89,40,23.237685,21.653154,2.161207
90,1,27.185856,18.157634,1.932467
90,2,26.856924,18.365072,1.164744
90,3,27.345937,18.066187,2.206172
90,4,27.218051,17.28203,1.310843
90,5,26.863764,17.071481,1.129924
90,6,26.518273,16.774543,1.571129
90,7,26.311807,17.935426,1.306659
90,8,26.859038,17.078677,1.880485
90,9,26.250982,18.225032,1.763654
90,10,26.312607,19.049598,1.054211
90,11,26.292176,18.759923,1.874695
90,12,25.733903,17.872584,1.579128
90,13,26.034499,16.951516,1.519489
90,14,26.292706,16.929708,1.158465
90,15,25.256638,17.065349,1.298245
90,16,25.71624,17.984798,1.298853
90,17,25.20832,17.477298,1.048595
90,18,24.578822,17.673548,0.977181
90,19,25.239,17.71033,1.168992
90,20,24.653097,17.954959,1.022509
90,21,25.101753,19.148488,1.144979
90,22,24.826246,18.935409,1.453229
90,23,25.417876,19.03198,1.529242
90,24,24.945097,18.706816,1.002868
90,25,26.019952,18.594188,1.554994
90,26,26.129449,19.303294,1.62237
90,27,25.578739,19.513513,1.734123
90,28,24.487439,18.918151,1.314197
90,29,25.016692,19.650295,1.16026
90,30,24.831116,19.247161,0.883435
90,31,25.35467,20.20238,1.784888
90,32,25.93654,21.023885,1.56094
90,33,26.148033,19.861256,2.002354
90,34,25.828248,19.301741,1.17696
90,35,26.16738,21.033459,1.927193
90,36,26.33678,19.785408,1.682309
90,37,26.10054,19.667677,1.144278
90,38,26.211839,20.258432,1.22707
90,39,26.198293,19.190721,1.181048
90,40,26.343621,20.44644,1.799863
91,1,27.96279,15.042229,1.606906
91,2,27.530813,15.284277,0.918108
91,3,28.19418,14.815358,1.601801
91,4,28.157798,15.082744,1.133736
91,5,28.093479,16.247428,0.925616
91,6,28.053435,16.67098,0.900859
91,7,26.133585,16.329696,1.082268
91,8,25.407886,15.522515,1.063189
91,9,26.770764,14.415281,1.156683
91,10,25.301344,15.564205,0.790322
91,11,25.93964,14.633991,1.401265
91,12,24.865044,16.135522,0.810169
91,13,,,
91,14,26.750595,15.216986,1.363071
91,15,25.599215,15.09692,1.003169
91,16,26.900797,15.482913,0.958648
91,17,27.182796,15.800804,1.349087
91,18,27.47161,15.264116,1.073776
91,19,26.715607,16.275026,1.020013
91,20,27.363121,16.082226,1.063084
91,21,27.817491,14.518619,1.059272
91,22,28.110042,15.915807,1.218091
91,23,27.789894,15.978139,1.059674
91,24,26.94928,17.118256,1.138151
91,25,27.501264,16.932764,1.142861
91,26,26.464597,17.685214,1.396068
91,27,26.428939,17.468952,1.306382
91,28,24.378967,18.341617,1.365802
91,29,26.668612,17.747581,1.043986
91,30,25.039058,17.632818,1.182359
91,31,24.339131,15.979841,1.270452
91,32,23.812359,16.45787,1.217219
91,33,25.177308,18.179455,1.258123
91,34,24.120992,18.097613,1.214908
91,35,24.508801,17.535485,1.217558
91,36,24.918872,16.555066,1.335168
91,37,25.881961,17.098274,1.054295
91,38,25.151294,16.110741,1.05426
91,39,25.764127,16.267806,1.07152
91,40,23.527517,14.911721,1.20993
92,1,21.382317,24.494493,1.693425
92,2,21.612377,24.215305,2.285203
92,3,,,
92,4,21.196913,26.236525,2.937573
92,5,22.274038,24.105738,2.097034
92,6,22.330348,25.060096,2.079965
92,7,,,
92,8,20.59474,24.457703,2.304718
92,9,22.792254,24.875502,2.613155
92,10,20.168373,25.386566,1.219633
92,11,20.083308,24.159771,2.125652
92,12,19.767107,24.904758,2.276258
92,13,20.46434,24.750182,2.042556
92,14,20.952946,24.891712,2.166858
92,15,20.391412,25.247815,2.736388
92,16,21.479215,25.952145,2.602829
92,17,20.989853,25.217195,2.480996
92,18,21.204872,25.106346,2.506222
92,19,21.709838,25.280322,2.621665
92,20,21.733903,26.13343,2.653021
92,21,20.984172,26.292762,2.794707
92,22,21.409858,28.161926,2.835227
92,23,20.393536,26.568683,1.748559
92,24,21.627117,27.243353,2.681741
92,25,23.68299,28.555947,2.405445
92,26,23.0593,28.616055,2.231169
92,27,22.965219,28.630508,2.567408
92,28,22.159671,28.181601,2.844258
92,29,22.372755,27.795761,3.249559
92,30,23.220137,26.903151,2.932128
92,31,22.898515,27.171453,2.544899
92,32,21.755039,26.515991,2.552109
92,33,23.054176,27.599827,2.460341
92,34,22.970774,27.629617,2.789601
92,35,22.693026,26.812185,2.479368
92,36,23.211776,24.637792,2.257659
92,37,23.26988,25.165776,2.556386
92,38,23.370413,25.767849,2.687763
92,39,22.92065,25.870813,2.683458
92,40,22.550251,26.113407,2.686627
93,1,26.612154,17.519699,1.994944
93,2,26.681356,17.624659,2.440898
93,3,26.217802,17.698857,2.056452
93,4,26.476494,16.780181,2.502389
93,5,27.14078,18.141062,1.548556
93,6,27.030747,17.113573,2.167048
93,7,27.554192,16.939903,1.699126
93,8,27.377749,17.195999,1.5319
93,9,25.453029,16.755145,2.52774
93,10,27.709031,17.96063,1.970168
93,11,27.821191,18.991796,1.663599
93,12,27.254244,18.224026,1.760624
93,13,26.528011,18.800952,1.189033
93,14,27.570866,18.564757,2.322819
93,15,27.642103,18.336922,2.398602
93,16,28.094394,19.014526,2.014416
93,17,28.262937,19.567384,1.055675
93,18,28.47634,18.994247,1.473182
93,19,28.179461,18.748722,1.893639
93,20,27.877449,18.857539,2.385788
93,21,28.145607,19.999857,1.516364
93,22,28.422497,20.408697,1.612796
93,23,28.27511,19.685576,2.361698
93,24,27.966595,19.736126,2.655087
93,25,28.420132,21.170687,1.684864
93,26,28.282386,20.56634,1.713409
93,27,28.042103,19.802998,2.233309
93,28,26.914104,18.680085,2.575263
93,29,27.787691,18.817708,2.52015
93,30,27.722085,19.591473,2.521058
93,31,27.658008,20.688318,2.321196
93,32,25.694471,20.49852,2.110373
93,33,26.468327,20.568869,2.767075
93,34,26.681508,19.550812,2.824045
93,35,27.212655,19.722551,2.420403
93,36,26.989659,19.533144,1.237026
93,37,26.480116,20.244002,2.548324
